time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-07 00:00:00+00:00,196,42,100,35
2026-05-08 00:00:00+00:00,174,72,161,53
2026-05-09 00:00:00+00:00,1417,82,93,34
2026-05-10 00:00:00+00:00,59,33,82,54
2026-05-11 00:00:00+00:00,51,40,64,35
2026-05-12 00:00:00+00:00,693,69,52,26
2026-05-13 00:00:00+00:00,1089,108,117,24
2026-05-14 00:00:00+00:00,193,45,94,43
2026-05-15 00:00:00+00:00,1588,118,94,29
2026-05-16 00:00:00+00:00,70,30,26,17
2026-05-17 00:00:00+00:00,60,45,58,33
2026-05-18 00:00:00+00:00,67,39,115,45
2026-05-19 00:00:00+00:00,130,61,85,27
2026-05-20 00:00:00+00:00,599,91,94,37
