url_path,views_total,views_unique
/mathesar-foundation/mathesar,18033,14144
/mathesar-foundation/mathesar/issues,395,144
/mathesar-foundation/mathesar/commit/9ff1a41f851aeffdf421c232f3cbdf6a72f6a0a5,334,282
/mathesar-foundation/mathesar/pulls,297,41
/mathesar-foundation/mathesar/tree/develop/mathesar,209,164
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,181,150
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,93,75
/mathesar-foundation/mathesar/tree/develop,75,57
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,70,49
/mathesar-foundation/mathesar/tree/develop/db,55,51
