url_path,views_total,views_unique
/mathesar-foundation/mathesar,530,329
/mathesar-foundation/mathesar/issues,104,34
/mathesar-foundation/mathesar/pulls,41,15
/mathesar-foundation/mathesar/discussions,33,9
/mathesar-foundation/mathesar/releases/tag/0.9.0,20,18
/mathesar-foundation/mathesar/releases,16,13
/mathesar-foundation/mathesar/milestones,12,4
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,11,7
/mathesar-foundation/mathesar/pull/5218,11,5
/mathesar-foundation/mathesar/commits,11,3
