url_path,views_total,views_unique
/centerofci/mathesar,487,254
/centerofci/mathesar/pulls,204,21
/centerofci/mathesar/issues,187,47
/centerofci/mathesar/tree/develop/mathesar_ui,67,10
/centerofci/mathesar/tree/develop/mathesar_ui/src,55,6
/centerofci/mathesar/pull/2874,48,7
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,46,17
/centerofci/mathesar/pull/2780,42,3
/centerofci/mathesar/pull/2745,34,4
/centerofci/mathesar/pull/2841/files,29,2
