referrer,views_total,views_unique
github.com,607,100
mathesar.org,230,50
Google,209,46
docs.mathesar.org,67,5
madewithsvelte.com,56,4
news.ycombinator.com,39,14
medevel.com,25,9
wiki.mathesar.org,22,10
up-for-grabs.net,17,7
t.co,14,3
