referrer,views_total,views_unique
github.com,1299,100
Google,381,53
mathesar.org,165,53
docs.mathesar.org,141,27
svelte.dev,96,45
news.ycombinator.com,53,26
mail.google.com,36,5
Bing,31,3
com.google.android.gm,27,3
medevel.com,22,7
