url_path,views_total,views_unique
/centerofci/mathesar,510,287
/centerofci/mathesar/issues,216,42
/centerofci/mathesar/pulls,93,17
/centerofci/mathesar/tree/develop/mathesar,38,11
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,29,10
/centerofci/mathesar/pull/3133,27,6
/centerofci/mathesar/pull/3127,26,5
/centerofci/mathesar/pull/3083,24,4
/centerofci/mathesar/pull/3132,24,4
/centerofci/mathesar/pull/3113,23,5
