referrer,views_total,views_unique
github.com,411,59
Google,305,57
mathesar.org,155,48
wiki.mathesar.org,151,10
summerofcode.withgoogle.com,56,18
up-for-grabs.net,18,7
groups.google.com,12,1
news.ycombinator.com,10,9
DuckDuckGo,10,2
aritra8438.github.io,9,4
