referrer,views_total,views_unique
github.com,1879,155
Google,724,108
mathesar.org,457,116
news.ycombinator.com,315,120
docs.mathesar.org,300,55
svelte.dev,182,102
com.google.android.gm,87,8
up-for-grabs.net,69,10
Bing,46,6
mail.google.com,41,9
