referrer,views_total,views_unique
github.com,266,51
Google,180,42
mathesar.org,168,65
news.ycombinator.com,88,11
up-for-grabs.net,82,17
summerofcode.withgoogle.com,71,11
wiki.mathesar.org,60,12
medevel.com,18,7
aritra8438.github.io,14,5
docs.mathesar.org,9,8
