url_path,views_total,views_unique
/centerofci/mathesar,781,424
/centerofci/mathesar/issues,566,89
/centerofci/mathesar/pulls,444,33
/centerofci/mathesar/pull/2780,87,6
/centerofci/mathesar/pull/2803,81,7
/centerofci/mathesar/pull/2797,76,12
/centerofci/mathesar/pull/2745,63,8
/centerofci/mathesar/pull/2810,62,11
/centerofci/mathesar/pulls/assigned/pavish,52,2
/centerofci/mathesar/issues/2807,51,14
