url_path,views_total,views_unique
/centerofci/mathesar,1758,874
/centerofci/mathesar/issues,1073,196
/centerofci/mathesar/pulls,554,68
/centerofci/mathesar/issues/2764,160,75
/centerofci/mathesar/tree/develop/mathesar_ui,116,53
/centerofci/mathesar/labels,111,44
/centerofci/mathesar/issues/2753,110,24
/centerofci/mathesar/pull/2745,109,13
/centerofci/mathesar/issues/2662,101,19
/centerofci/mathesar/pull/2766,98,24
