referrer,views_total,views_unique
github.com,991,85
Google,408,46
mathesar.org,197,56
docs.mathesar.org,159,29
svelte.dev,71,43
news.ycombinator.com,68,30
com.google.android.gm,28,4
medevel.com,24,8
up-for-grabs.net,19,7
mail.google.com,17,3
