referrer,views_total,views_unique
github.com,341,56
Google,288,67
wiki.mathesar.org,135,7
mathesar.org,107,42
summerofcode.withgoogle.com,52,16
search.brave.com,25,2
DuckDuckGo,20,5
up-for-grabs.net,13,8
in.search.yahoo.com,9,1
aritra8438.github.io,8,3
