referrer,views_total,views_unique
github.com,1180,82
mathesar.org,297,55
madewithsvelte.com,244,3
Google,139,35
docs.mathesar.org,111,13
news.ycombinator.com,40,33
goodfirstissues.com,39,23
svelte.dev,30,1
mail.google.com,26,2
korben.info,25,14
