referrer,views_total,views_unique
github.com,1905,155
Google,697,109
mathesar.org,452,116
news.ycombinator.com,312,117
docs.mathesar.org,308,55
svelte.dev,169,90
com.google.android.gm,86,7
up-for-grabs.net,70,11
Bing,46,6
mail.google.com,41,8
