referrer,views_total,views_unique
github.com,1247,97
Google,365,50
mathesar.org,178,54
docs.mathesar.org,150,29
svelte.dev,105,48
news.ycombinator.com,55,27
mail.google.com,35,5
Bing,31,3
com.google.android.gm,27,3
medevel.com,24,8
