referrer,views_total,views_unique
github.com,581,89
news.ycombinator.com,311,13
Google,239,58
mathesar.org,224,41
docs.mathesar.org,67,23
medevel.com,30,8
svelte.dev,26,23
centerofci.org,26,1
up-for-grabs.net,16,4
groups.google.com,16,4
