referrer,views_total,views_unique
Google,543,38
github.com,446,72
mathesar.org,147,40
docs.mathesar.org,57,14
korben.info,23,3
up-for-grabs.net,18,4
django-news.com,17,15
t.co,17,11
search.brave.com,15,3
groups.google.com,13,1
