url_path,views_total,views_unique
/centerofci/mathesar,461,238
/centerofci/mathesar/issues,219,56
/centerofci/mathesar/pulls,117,17
/centerofci/mathesar/pull/3243,65,4
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,62,12
/centerofci/mathesar/blob/develop/docker-compose.yml,57,16
/centerofci/mathesar/issues/3246,56,6
/centerofci/mathesar/blob/develop/DEVELOPER_GUIDE.md,51,6
/centerofci/mathesar/pull/3239,38,4
/centerofci/mathesar/tree/develop/mathesar,34,9
