referrer,views_total,views_unique
github.com,438,75
mathesar.org,245,43
Google,244,49
summerofcode.withgoogle.com,87,18
wiki.mathesar.org,81,11
news.ycombinator.com,66,10
up-for-grabs.net,25,4
aritra8438.github.io,20,4
docs.mathesar.org,8,4
medevel.com,5,3
