referrer,views_total,views_unique
Google,546,36
github.com,443,68
mathesar.org,111,36
docs.mathesar.org,52,12
korben.info,23,3
up-for-grabs.net,18,4
django-news.com,17,15
t.co,17,11
search.brave.com,15,3
groups.google.com,13,1
