referrer,views_total,views_unique
github.com,1238,79
mathesar.org,329,54
madewithsvelte.com,244,3
docs.mathesar.org,197,16
Google,142,38
goodfirstissues.com,64,28
news.ycombinator.com,38,31
svelte.dev,30,1
mail.google.com,24,2
com.google.android.gm,23,3
