referrer,views_total,views_unique
github.com,641,97
mathesar.org,221,51
Google,201,41
docs.mathesar.org,67,5
madewithsvelte.com,56,4
news.ycombinator.com,37,12
up-for-grabs.net,26,7
medevel.com,24,8
wiki.mathesar.org,20,9
mail.google.com,11,3
