referrer,views_total,views_unique
github.com,471,79
mathesar.org,285,48
Google,234,37
wiki.mathesar.org,72,8
summerofcode.withgoogle.com,62,14
up-for-grabs.net,29,7
news.ycombinator.com,26,12
aritra8438.github.io,15,3
docs.mathesar.org,12,4
madewithsvelte.com,12,1
