referrer,views_total,views_unique
github.com,1069,88
Google,410,46
mathesar.org,194,59
docs.mathesar.org,155,30
svelte.dev,92,44
news.ycombinator.com,67,29
mail.google.com,38,3
com.google.android.gm,27,3
medevel.com,24,8
up-for-grabs.net,16,6
