referrer,views_total,views_unique
github.com,828,87
mathesar.org,256,54
docs.mathesar.org,225,17
Google,203,37
news.ycombinator.com,104,26
svelte.dev,64,40
medevel.com,32,5
mail.google.com,22,5
up-for-grabs.net,15,6
ecosia.org,13,1
