url_path,views_total,views_unique
/centerofci/mathesar,458,272
/centerofci/mathesar/issues,190,59
/centerofci/mathesar/pulls,155,15
/centerofci/mathesar/tree/develop/mathesar_ui,76,13
/centerofci/mathesar/tree/develop/mathesar_ui/src,51,6
/centerofci/mathesar/tree/develop/mathesar,49,10
/centerofci/mathesar/pull/2873,41,7
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,36,16
/centerofci/mathesar/pull/2873/files,36,2
/centerofci/mathesar/pull/2780,32,3
