referrer,views_total,views_unique
github.com,1919,156
Google,679,110
mathesar.org,469,117
docs.mathesar.org,313,58
news.ycombinator.com,312,117
svelte.dev,155,80
com.google.android.gm,86,7
up-for-grabs.net,70,11
Bing,46,6
mail.google.com,45,8
