url_path,views_total,views_unique
/centerofci/mathesar,452,228
/centerofci/mathesar/issues,228,53
/centerofci/mathesar/pulls,142,23
/centerofci/mathesar/blob/develop/DEVELOPER_GUIDE.md,94,13
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,63,13
/centerofci/mathesar/pull/3170,61,3
/centerofci/mathesar/issues/2126,41,12
/centerofci/mathesar/pull/3195,41,5
/centerofci/mathesar/issues/3192,39,17
/centerofci/mathesar/pull/3196,33,6
