referrer,views_total,views_unique
github.com,643,100
mathesar.org,229,49
Google,196,44
docs.mathesar.org,67,5
madewithsvelte.com,56,4
news.ycombinator.com,41,16
medevel.com,24,9
wiki.mathesar.org,22,10
up-for-grabs.net,17,7
t.co,14,3
