referrer,views_total,views_unique
github.com,1843,157
Google,714,104
mathesar.org,467,111
news.ycombinator.com,315,120
docs.mathesar.org,267,50
svelte.dev,194,110
com.google.android.gm,83,8
up-for-grabs.net,68,10
Bing,46,6
mail.google.com,41,9
