referrer,views_total,views_unique
github.com,522,87
mathesar.org,303,52
Google,262,46
summerofcode.withgoogle.com,67,16
wiki.mathesar.org,48,12
docs.mathesar.org,30,5
news.ycombinator.com,27,13
up-for-grabs.net,23,7
aritra8438.github.io,15,3
madewithsvelte.com,12,1
