referrer,views_total,views_unique
github.com,630,78
mathesar.org,229,36
news.ycombinator.com,201,7
Google,181,54
docs.mathesar.org,71,20
medevel.com,33,5
up-for-grabs.net,19,8
groups.google.com,17,2
svelte.dev,16,13
waves.digitalocean.com,15,11
