url_path,views_total,views_unique
/centerofci/mathesar,1376,826
/centerofci/mathesar/pulls,355,26
/centerofci/mathesar/issues,314,64
/centerofci/mathesar/tree/develop/mathesar_ui,102,14
/centerofci/mathesar/pull/2893,100,10
/centerofci/mathesar/pull/2911,70,4
/centerofci/mathesar/tree/develop/mathesar_ui/src,68,10
/centerofci/mathesar/blob/develop/docker-compose.yml,59,30
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,54,20
/centerofci/mathesar/pull/2893/files,52,5
