referrer,views_total,views_unique
github.com,680,69
Google,212,48
mathesar.org,209,41
docs.mathesar.org,66,17
medevel.com,33,6
up-for-grabs.net,20,8
svelte.dev,19,16
groups.google.com,17,2
waves.digitalocean.com,14,11
mail.google.com,12,3
