referrer,views_total,views_unique
github.com,1616,124
Google,481,77
docs.mathesar.org,284,38
mathesar.org,266,76
svelte.dev,197,116
up-for-grabs.net,83,14
mail.google.com,61,9
news.ycombinator.com,48,38
groups.google.com,35,4
Bing,32,4
