referrer,views_total,views_unique
github.com,350,63
mathesar.org,154,57
Google,148,39
docs.mathesar.org,88,10
wiki.mathesar.org,74,14
up-for-grabs.net,66,12
medevel.com,19,7
news.ycombinator.com,15,8
summerofcode.withgoogle.com,12,3
aritra8438.github.io,10,4
