url_path,views_total,views_unique
/centerofci/mathesar,447,256
/centerofci/mathesar/issues,199,69
/centerofci/mathesar/blob/develop/DEVELOPER_GUIDE.md,106,18
/centerofci/mathesar/pulls,105,23
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,57,19
/centerofci/mathesar/pull/3223,42,6
/centerofci/mathesar/tree/develop/mathesar,30,10
/centerofci/mathesar/issues/3216,29,21
/centerofci/mathesar/pull/3170,28,2
/centerofci/mathesar/labels,26,19
