referrer,views_total,views_unique
github.com,396,58
Google,340,59
mathesar.org,173,52
wiki.mathesar.org,164,12
summerofcode.withgoogle.com,38,14
up-for-grabs.net,23,8
aritra8438.github.io,17,5
groups.google.com,15,2
news.ycombinator.com,12,11
in.search.yahoo.com,9,1
