referrer,views_total,views_unique
github.com,820,76
mathesar.org,254,42
Google,211,50
docs.mathesar.org,66,17
medevel.com,33,6
up-for-grabs.net,20,8
svelte.dev,18,15
groups.google.com,17,2
mail.google.com,17,2
waves.digitalocean.com,16,11
