referrer,views_total,views_unique
github.com,749,81
mathesar.org,166,43
Google,99,26
news.ycombinator.com,91,72
korben.info,39,22
docs.mathesar.org,15,6
centerofci.org,11,2
up-for-grabs.net,10,5
groups.google.com,10,1
medevel.com,9,8
