referrer,views_total,views_unique
github.com,305,75
Google,281,52
mathesar.org,238,64
up-for-grabs.net,123,17
summerofcode.withgoogle.com,118,27
news.ycombinator.com,81,9
wiki.mathesar.org,46,10
search.brave.com,19,1
docs.mathesar.org,17,6
medevel.com,14,5
