referrer,views_total,views_unique
github.com,288,58
mathesar.org,214,67
Google,211,44
up-for-grabs.net,102,19
news.ycombinator.com,85,12
summerofcode.withgoogle.com,83,14
wiki.mathesar.org,60,12
medevel.com,19,8
aritra8438.github.io,13,4
docs.mathesar.org,10,9
