referrer,views_total,views_unique
github.com,383,75
Google,305,55
mathesar.org,204,61
summerofcode.withgoogle.com,120,29
up-for-grabs.net,106,16
news.ycombinator.com,79,8
wiki.mathesar.org,44,9
medevel.com,19,8
search.brave.com,19,1
docs.mathesar.org,17,6
