referrer,views_total,views_unique
Google,537,40
github.com,407,68
mathesar.org,136,39
docs.mathesar.org,57,14
korben.info,24,3
up-for-grabs.net,19,5
t.co,17,11
django-news.com,16,14
search.brave.com,15,3
groups.google.com,13,1
