referrer,views_total,views_unique
github.com,413,67
mathesar.org,228,48
Google,225,43
wiki.mathesar.org,93,11
news.ycombinator.com,80,14
summerofcode.withgoogle.com,74,17
up-for-grabs.net,28,5
aritra8438.github.io,20,4
docs.mathesar.org,13,5
medevel.com,5,3
