url_path,views_total,views_unique
/centerofci/mathesar,925,495
/centerofci/mathesar/pulls,294,23
/centerofci/mathesar/issues,264,52
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,72,25
/centerofci/mathesar/issues/2917,66,18
/centerofci/mathesar/tree/develop/mathesar_ui,63,15
/centerofci/mathesar/pull/2911,56,4
/centerofci/mathesar/graphs/contributors,55,6
/centerofci/mathesar/blob/develop/DEVELOPER_GUIDE.md,54,11
/centerofci/mathesar/tree/develop/mathesar_ui/src,46,8
