referrer,views_total,views_unique
github.com,515,79
Google,300,46
mathesar.org,282,58
wiki.mathesar.org,80,14
summerofcode.withgoogle.com,60,16
news.ycombinator.com,31,16
docs.mathesar.org,26,5
up-for-grabs.net,24,7
aritra8438.github.io,22,4
groups.google.com,15,2
