referrer,views_total,views_unique
github.com,611,80
mathesar.org,225,36
news.ycombinator.com,200,6
Google,162,50
docs.mathesar.org,62,19
medevel.com,35,7
up-for-grabs.net,23,6
groups.google.com,18,3
svelte.dev,15,13
waves.digitalocean.com,14,11
