referrer,views_total,views_unique
github.com,1558,117
Google,437,68
docs.mathesar.org,244,38
mathesar.org,221,68
svelte.dev,173,99
up-for-grabs.net,83,14
mail.google.com,43,7
news.ycombinator.com,42,32
groups.google.com,35,4
Bing,31,3
