referrer,views_total,views_unique
github.com,1043,84
mathesar.org,270,53
madewithsvelte.com,244,3
Google,153,38
docs.mathesar.org,111,13
news.ycombinator.com,39,32
goodfirstissues.com,38,22
svelte.dev,30,1
korben.info,26,14
mail.google.com,26,2
