referrer,views_total,views_unique
github.com,1519,110
Google,434,60
mathesar.org,189,56
docs.mathesar.org,138,30
svelte.dev,129,73
news.ycombinator.com,64,33
mail.google.com,40,6
Bing,31,3
up-for-grabs.net,28,8
com.google.android.gm,28,4
