url_path,views_total,views_unique
/centerofci/mathesar,435,222
/centerofci/mathesar/issues,213,56
/centerofci/mathesar/pulls,134,20
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,75,14
/centerofci/mathesar/pull/3243,72,4
/centerofci/mathesar/issues/3246,63,8
/centerofci/mathesar/blob/develop/DEVELOPER_GUIDE.md,50,7
/centerofci/mathesar/tree/develop/mathesar,38,10
/centerofci/mathesar/pull/3252,32,11
/centerofci/mathesar/issues/3247,27,12
