url_path,views_total,views_unique
/centerofci/mathesar,414,238
/centerofci/mathesar/issues,157,63
/centerofci/mathesar/pulls,98,17
/centerofci/mathesar/blob/develop/DEVELOPER_GUIDE.md,98,16
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,55,17
/centerofci/mathesar/tree/develop/mathesar,43,14
/centerofci/mathesar/tree/develop/mathesar_ui,37,9
/centerofci/mathesar/pull/3170,36,2
/centerofci/mathesar/pull/3200,25,3
/centerofci/mathesar/pull/3214,23,4
