referrer,views_total,views_unique
github.com,789,83
Google,277,34
docs.mathesar.org,256,25
mathesar.org,217,56
svelte.dev,67,35
news.ycombinator.com,37,23
medevel.com,32,5
mail.google.com,22,4
up-for-grabs.net,14,5
ecosia.org,13,1
