referrer,views_total,views_unique
github.com,1218,80
mathesar.org,327,58
madewithsvelte.com,244,3
docs.mathesar.org,190,16
Google,140,34
goodfirstissues.com,56,24
news.ycombinator.com,41,32
svelte.dev,30,1
mail.google.com,26,2
com.google.android.gm,23,3
