referrer,views_total,views_unique
github.com,421,64
Google,238,43
mathesar.org,196,45
summerofcode.withgoogle.com,81,18
wiki.mathesar.org,80,11
news.ycombinator.com,73,12
up-for-grabs.net,26,5
aritra8438.github.io,15,3
docs.mathesar.org,13,5
medevel.com,5,3
