url_path,views_total,views_unique
/centerofci/mathesar,510,249
/centerofci/mathesar/issues,234,53
/centerofci/mathesar/pulls,218,22
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,93,20
/centerofci/mathesar/pull/2986,62,4
/centerofci/mathesar/pull/3004,45,5
/centerofci/mathesar/pull/3039,44,4
/centerofci/mathesar/pull/2981,42,2
/centerofci/mathesar/issues/3013,40,19
/centerofci/mathesar/blob/develop/DEVELOPER_GUIDE.md,39,11
