referrer,views_total,views_unique
github.com,767,83
Google,280,30
docs.mathesar.org,254,24
mathesar.org,218,57
svelte.dev,70,37
news.ycombinator.com,37,23
medevel.com,33,6
com.google.android.gm,25,2
mail.google.com,17,4
up-for-grabs.net,14,5
