referrer,views_total,views_unique
github.com,1632,150
Google,677,99
mathesar.org,431,100
docs.mathesar.org,266,46
svelte.dev,225,125
news.ycombinator.com,103,68
up-for-grabs.net,73,12
com.google.android.gm,48,6
Bing,46,6
mail.google.com,44,9
