referrer,views_total,views_unique
github.com,1421,106
Google,430,56
mathesar.org,169,55
docs.mathesar.org,152,30
svelte.dev,118,58
news.ycombinator.com,58,29
mail.google.com,39,5
Bing,31,3
com.google.android.gm,27,3
up-for-grabs.net,25,8
