url_path,views_total,views_unique
/centerofci/mathesar,540,297
/centerofci/mathesar/issues,234,71
/centerofci/mathesar/pulls,195,27
/centerofci/mathesar/blob/develop/DEVELOPER_GUIDE.md,60,7
/centerofci/mathesar/tree/develop/mathesar,57,16
/centerofci/mathesar/tree/develop/mathesar_ui,54,13
/centerofci/mathesar/activity,49,1
/centerofci/mathesar/issues/2857,47,32
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,43,14
/centerofci/mathesar/pull/2868,32,3
