referrer,views_total,views_unique
github.com,925,86
Google,392,42
mathesar.org,233,61
docs.mathesar.org,103,27
svelte.dev,76,42
news.ycombinator.com,69,29
com.google.android.gm,26,3
medevel.com,22,7
mail.google.com,17,3
up-for-grabs.net,13,5
